id,TYPE,APN,Application,SubApp,Temperature,Targetdistance,Wavelength,FiberConnectortype,PowerConsumption,PhysicalDimension,Acronym,CLEICode,Specification,1ABinBOM,RelatedAPN,Vendor1,Vendor1PN,Vendor2,Vendor2PN,Vendor3,Vendor3PN,Vendor4,Vendor4PN,Vendor5,Vendor5PN,BitRate,Txpower,ExtinctionRation,Sensitivity_BacktoBack,Overload,AttenuationRange,PathPenalty,Link,Link2,Sensitivity_FECdisable,Attenuation_range_FECdisable,Maximum_chromatic_dispersion_FECdisable,Sensitivity_FECenable,Maximum_chromatic_dispersion_FECenable,Frequency,FrequencySpacing,Channels,BERObjective_FECenable,BERObjective_FECdisable,OSNRtolerance_withmaxCD_FECenable,OSNRtolerance_withmaxCD_FECdisable,OSNRtolerance_withminCD_FECenable,OSNRtolerance_withminCD_FECdisable,Maximum_chromatic_dispersion,Minimum_chromatic_dispersion,WDMtype,Wavelength_deviation,Txpower_perlane,Txpower_total,Single_rate,Data_rate_per_lane,BERObjective,Source_type,Overload_per_lane,Optical_path_penalty,Maximum_chromatic_dispersion_range_at_upper_wavelength_limit,Minimum_chromatic_dispersion_range_at_lower_wavelength_limit,Dual_rate,Overload_1E_12,Overload_1E_4,Sensitivity_2E_3,Sensitivity_1E_4,Sensitivity_1E_12,OSNR_tolerance_with_CD_2E_3,OSNR_tolerance_with_CD_1E_12,OSNR_tolerance_with_CD_1E_4,OSNR_tolerance_without_CD_2E_3,OSNR_tolerance_without_CD_1E_12,OSNR_tolerance_without_CD_1E_4,Tx_Wavelength,Connectortype,Sensitivity_per_lane_BacktoBack,Attenuation_range_FECenable,Link1_URL,Link2_URL,BERObjective_100GbE,BERObjective_OTU4,Dual_rate_100GbE,Dual_rate_OTU4,Sensitivity_per_lane_100GbE,Sensitivity_per_lane_OTU4,Data_rate_per_lane_100GbE,Data_rate_per_lane_OTU4,Attenuation_range_100GbE,Attenuation_range_OTU4,Optical_path_penalty_100GbE,Optical_path_penalty_OTU4,Link3,Link4,Link5,Link6,Link7
31,SFP,1AB379640003,B&W,4FCSN-I, -40/+85,15,850,MMF,1.1,56.5x13.7x8.5,S4FCM01I,NGI7AUJMAA,SFP FC/2FC/4FC 850NM (B&W 1G/2G/4G Fibre Channel DDM 850nm (SN-I)) HARDENED,NA,NA,FINISAR,FTLF8524P2BNL-A9,,,,,,,,,0.425(??100ppm),-9~0,>6.5,-12.1(OMA),0,0 to 4.1,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,MLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB379640003_1.PNG,1AB379640003_2.PNG,1AB379640003_3.PNG,1AB379640003_4.PNG,\N
32,SFP,1AB155070001,CWDM,4FC-OC (1471),-0.066666667,80,1471,SMF,1.1,56.5x13.7x8.5,S4FCC47LC,WOTRB1XTAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.471um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070001_1.PNG,1AB155070001_2.PNG,1AB155070001_3.PNG,\N,\N
33,SFP,1AB155070002,CWDM,4FC-OC (1491),-0.066666667,80,1491,SMF,1.1,56.5x13.7x8.5,S4FCC49LC,WOTRB1YTAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL*SM--5/+75 C*1.491um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070002_1.PNG,1AB155070002_2.PNG,1AB155070002_3.PNG,\N,\N
34,SFP,1AB155070003,CWDM,4FC-OC (1511),-0.066666667,80,1511,SMF,1.1,56.5x13.7x8.5,S4FCC51LC,WOTRB1ZTAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.511um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070003_1.PNG,1AB155070003_2.PNG,1AB155070003_3.PNG,\N,\N
35,SFP,1AB155070004,CWDM,4FC-OC (1531),-0.066666667,80,1531,SMF,1.1,56.5x13.7x8.5,S4FCC53LC,WOTRB10TAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.531um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070004_1.PNG,1AB155070004_2.PNG,1AB155070004_3.PNG,\N,\N
36,SFP,1AB155070005,CWDM,4FC-OC (1551),-0.066666667,80,1551,SMF,1.1,56.5x13.7x8.5,S4FCC55LC,WOTRB11TAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.551um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070005_1.PNG,1AB155070005_2.PNG,1AB155070005_3.PNG,\N,\N
37,SFP,1AB155070006,CWDM,4FC-OC (1571),-0.066666667,80,1571,SMF,1.1,56.5x13.7x8.5,S4FCC57LC,WOTRB12TAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.571um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070006_1.PNG,1AB155070006_2.PNG,1AB155070006_3.PNG,\N,\N
38,SFP,1AB155070007,CWDM,4FC-OC (1591),-0.066666667,80,1591,SMF,1.1,56.5x13.7x8.5,S4FCC59LC,WOTRB13TAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.591um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070007_1.PNG,1AB155070007_2.PNG,1AB155070007_3.PNG,\N,\N
39,SFP,1AB155070008,CWDM,4FC-OC (1611),-0.066666667,80,1611,SMF,1.1,56.5x13.7x8.5,S4FCC61LC,WOTRB14TAA,OE-TRX-SFP*STM-16/OC48*CWDM*TTL--5/+75 C*1.611um*DFB*PIN-SI*-26dBm,NA,1AB155070001-8 (ch47-61),FINISAR,FWLF1625P2Lxx-AL ,,,,,,,,,0.155(??20ppm) to 2.67(??20ppm),0~+5,>8.2,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-28,13 to 25.5,1640,NA,NA,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB155070008_1.PNG,1AB155070008_2.PNG,1AB155070008_3.PNG,\N,\N
40,SFP,1AB383360003,DWDM,4FC-OD (9600),-0.071428571,80,1529.550(CH60),SMF,1.3,56.5x13.7x8.5,S4FCW60LC,WOTRBFKTAA,ALU SFP 4FC DWDM CH 600,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,196.0 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360003_1.PNG,1AB383360003_2.PNG,\N,\N,\N
41,SFP,1AB383360004,DWDM,4FC-OD (9590),-0.071428571,80,1530.334(CH59),SMF,1.3,56.5x13.7x8.5,S4FCW59LC,WOTRBFVTAA ,ALU SFP 4FC DWDM CH 590,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.9 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360004_1.PNG,1AB383360004_2.PNG,\N,\N,\N
42,SFP,1AB383360005,DWDM,4FC-OD (9580),-0.071428571,80,1531.116(CH58),SMF,1.3,56.5x13.7x8.5,S4FCW58LC,WOTRBFWTAA,ALU SFP 4FC DWDM CH 580,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.8 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360005_1.PNG,1AB383360005_2.PNG,\N,\N,\N
43,SFP,1AB383360006,DWDM,4FC-OD (9570),-0.071428571,80,1531.898(CH57),SMF,1.3,56.5x13.7x8.5,S4FCW57LC,WOTRBFXTAA,ALU SFP 4FC DWDM CH 570,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.7 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360006_1.PNG,1AB383360006_2.PNG,\N,\N,\N
44,SFP,1AB383360007,DWDM,4FC-OD (9560),-0.071428571,80,1532.681(CH56),SMF,1.3,56.5x13.7x8.5,S4FCW56LC,WOTRBFYTAA,ALU SFP 4FC DWDM CH 560,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.6 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360007_1.PNG,1AB383360007_2.PNG,\N,\N,\N
45,SFP,1AB383360008,DWDM,4FC-OD (9550),-0.071428571,80,1533.465(CH55),SMF,1.3,56.5x13.7x8.5,S4FCW55LC,WOTRBFZTAA,ALU SFP 4FC DWDM CH 550,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.5 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360008_1.PNG,1AB383360008_2.PNG,\N,\N,\N
46,SFP,1AB383360009,DWDM,4FC-OD (9540),-0.071428571,80,1534.250(CH54),SMF,1.3,56.5x13.7x8.5,S4FCW54LC,WOTRBF0TAA,ALU SFP 4FC DWDM CH 540,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.4 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360009_1.PNG,1AB383360009_2.PNG,\N,\N,\N
47,SFP,1AB383360010,DWDM,4FC-OD (9530),-0.071428571,80,1535.036(CH53),SMF,1.3,56.5x13.7x8.5,S4FCW53LC,WOTRBF1TAA,ALU SFP 4FC DWDM CH 530,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.3 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360010_1.PNG,1AB383360010_2.PNG,\N,\N,\N
48,SFP,1AB383360011,DWDM,4FC-OD (9520),-0.071428571,80,1535.822(CH52),SMF,1.3,56.5x13.7x8.5,S4FCW52LC,WOTRBF2TAA,ALU SFP 4FC DWDM CH 520,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.2 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360011_1.PNG,1AB383360011_2.PNG,\N,\N,\N
49,SFP,1AB383360012,DWDM,4FC-OD (9510),-0.071428571,80,1536.609(CH51),SMF,1.3,56.5x13.7x8.5,S4FCW51LC,WOTRBF3TAA,ALU SFP 4FC DWDM CH 510,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.1 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360012_1.PNG,1AB383360012_2.PNG,\N,\N,\N
50,SFP,1AB383360013,DWDM,4FC-OD (9500),-0.071428571,80,1537.397(CH50),SMF,1.3,56.5x13.7x8.5,S4FCW50LC,WOTRBF4TAA,ALU SFP 4FC DWDM CH 500,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,195.0 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360013_1.PNG,1AB383360013_2.PNG,\N,\N,\N
51,SFP,1AB383360014,DWDM,4FC-OD (9490),-0.071428571,80,1538.186(CH49),SMF,1.3,56.5x13.7x8.5,S4FCW49LC,WOTRBF5TAA,ALU SFP 4FC DWDM CH 490,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.9 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360014_1.PNG,1AB383360014_2.PNG,\N,\N,\N
52,SFP,1AB383360015,DWDM,4FC-OD (9480),-0.071428571,80,1538.976(CH48),SMF,1.3,56.5x13.7x8.5,S4FCW48LC,WOTRBF6TAA,ALU SFP 4FC DWDM CH 480,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.8 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360015_1.PNG,1AB383360015_2.PNG,\N,\N,\N
53,SFP,1AB383360016,DWDM,4FC-OD (9470),-0.071428571,80,1539.766(CH47),SMF,1.3,56.5x13.7x8.5,S4FCW47LC,WOTRBF7TAA,ALU SFP 4FC DWDM CH 470,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.7 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360016_1.PNG,1AB383360016_2.PNG,\N,\N,\N
54,SFP,1AB383360017,DWDM,4FC-OD (9460),-0.071428571,80,1540.557(CH46),SMF,1.3,56.5x13.7x8.5,S4FCW46LC,WOTRBF8TAA,ALU SFP 4FC DWDM CH 460,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.6 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360017_1.PNG,1AB383360017_2.PNG,\N,\N,\N
55,SFP,1AB383360018,DWDM,4FC-OD (9450),-0.071428571,80,1541.349(CH45),SMF,1.3,56.5x13.7x8.5,S4FCW45LC,WOTRBF9TAA,ALU SFP 4FC DWDM CH 450,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-28,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.5 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360018_1.PNG,1AB383360018_2.PNG,\N,\N,\N
56,SFP,1AB383360019,DWDM,4FC-OD (9440),-0.071428571,80,1542.142(CH44),SMF,1.3,56.5x13.7x8.5,S4FCW44LC,WOTRBGATAA,ALU SFP 4FC DWDM CH 440,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-18.5,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.4 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360019_1.PNG,1AB383360019_2.PNG,\N,\N,\N
57,SFP,1AB383360020,DWDM,4FC-OD (9430),-0.071428571,80,1542.936(CH43),SMF,1.3,56.5x13.7x8.5,S4FCW43LC,WOTRBGBTAA,ALU SFP 4FC DWDM CH 430,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-18.5,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.3 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360020_1.PNG,1AB383360020_2.PNG,\N,\N,\N
58,SFP,1AB383360021,DWDM,4FC-OD (9420),-0.071428571,80,1543.730(CH42),SMF,1.3,56.5x13.7x8.5,S4FCW42LC,WOTRBGCTAA,ALU SFP 4FC DWDM CH 420,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-18.5,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.2 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360021_1.PNG,1AB383360021_2.PNG,\N,\N,\N
59,SFP,1AB383360022,DWDM,4FC-OD (9410),-0.071428571,80,1544.526(CH41),SMF,1.3,56.5x13.7x8.5,S4FCW41LC,WOTRBGDTAA,ALU SFP 4FC DWDM CH 410,NA,1AB383360003-46 (ch60-17),FINISAR,FWLF1634RLxx-AL,,,,,,,,,1.062(??100ppm)/2.125(??100ppm)/4.250(??100pp,0~+5,>6,-18.5,-9,,3.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/ALCATEL-LUCENT%20spec/SFP%20Common%20Spec%20rev%201.2.pdf?csf=1,,-23,14 to 19.5,,NA,,194.1 +/- 0.0025,100,fixed,1.00E-04,1.00E-12,NA,25,NA,24,1600,-600,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB383360022_1.PNG,1AB383360022_2.PNG,\N,\N,\N
